id,month,state,permit,permit_recheck,handgun,long_gun,other,multiple,admin,prepawn_id,prepawn_handgun,prepawn_long_gun,prepawn_other,redemption_id,redemption_handgun,redemption_long_gun,redemption_other,returned_id,returned_handgun,returned_long_gun,returned_other,rentals_id,rentals_handgun,rentals_long_gun,private_sale_id,private_sale_handgun,private_sale_long_gun,private_sale_other,return_to_seller_id,return_to_seller_handgun,return_to_seller_long_gun,return_to_seller_other,totals
175,2023-04,Florida,15760,0,69152,24519,4616,3578,0,175,7,3,0,175,3449,813,7,175,1325,99,2,175,0,0,175,307,196,73,175,52,41,1,124000
176,2023-04,Georgia,12933,0,18162,8498,882,779,0,176,20,3,2,176,1844,691,12,176,72,1,0,176,0,0,176,7,6,0,176,1,0,0,43913
177,2023-04,Guam,0,0,142,80,16,7,0,177,0,0,0,177,0,0,0,177,0,0,0,177,0,0,177,0,0,0,177,0,0,0,245
178,2023-04,Hawaii,1912,2,0,0,0,0,0,178,0,0,0,178,0,0,0,178,1,1,0,178,0,0,178,0,0,0,178,0,0,0,1916
179,2023-04,Idaho,11989,115,5796,5703,619,376,0,179,2,1,0,179,291,229,4,179,80,14,5,179,0,0,179,16,5,1,179,1,0,0,25247
180,2023-04,Illinois,397601,0,27184,11406,1364,0,0,180,0,0,0,180,0,0,0,180,0,0,0,180,0,0,180,0,0,0,180,0,0,0,437555
181,2023-04,Indiana,412,28966,20732,12656,1670,1056,1,181,3,0,0,181,732,312,16,181,74,6,0,181,0,0,181,20,18,1,181,2,0,0,66677
182,2023-04,Iowa,4984,5011,2867,2720,161,105,3,182,0,0,0,182,29,20,0,182,72,15,1,182,0,0,182,2,1,0,182,0,0,0,15991
183,2023-04,Kansas,1898,0,6260,4871,622,404,0,183,4,1,0,183,411,218,8,183,83,12,0,183,0,0,183,12,4,0,183,0,0,0,14808
184,2023-04,Kentucky,735,319886,10210,8238,646,632,17,184,6,7,1,184,1313,742,2,184,38,9,0,184,0,0,184,11,17,2,184,0,1,0,342513
185,2023-04,Louisiana,6444,659,10749,5961,800,639,0,185,5,2,2,185,714,414,13,185,0,0,0,185,0,0,185,8,11,4,185,0,0,0,26425
186,2023-04,Maine,530,1,3975,3884,332,267,1,186,0,0,0,186,49,45,1,186,23,13,0,186,0,0,186,7,3,0,186,0,1,0,9132
187,2023-04,Mariana Islands,0,0,19,7,0,1,0,187,0,0,0,187,0,0,0,187,0,0,0,187,0,0,187,0,0,0,187,0,0,0,27
188,2023-04,Maryland,11002,21,10756,5927,128,4,0,188,0,0,0,188,103,84,0,188,82,10,7,188,0,0,188,0,27,5,188,0,1,0,28157
189,2023-04,Massachusetts,9026,1,5099,2854,1415,289,0,189,0,0,0,189,7,12,0,189,2,0,0,189,0,0,189,41,23,8,189,1,0,0,18778
190,2023-04,Michigan,17952,6640,22895,17266,2059,1089,0,190,2,0,2,190,24,209,10,190,79,6,0,190,0,0,190,32,11,0,190,0,0,0,68276
191,2023-04,Minnesota,16661,40764,12619,13620,1143,931,0,191,1,0,0,191,157,161,0,191,103,18,1,191,0,0,191,16,15,3,191,0,1,0,86214
192,2023-04,Mississippi,2848,0,8473,5084,374,363,0,192,3,2,0,192,1347,567,8,192,11,0,0,192,0,0,192,7,3,0,192,0,1,0,19091
193,2023-04,Missouri,808,146,17821,13932,1600,1269,1,193,5,2,0,193,1144,582,20,193,349,40,0,193,0,0,193,33,21,3,193,0,2,0,37778
194,2023-04,Montana,1206,2,4677,4987,371,350,23,194,3,1,0,194,360,382,1,194,26,9,2,194,0,0,194,6,5,2,194,1,1,0,12415
195,2023-04,Nebraska,4929,149,174,1592,22,7,0,195,0,1,0,195,2,15,0,195,19,7,0,195,0,0,195,0,1,0,195,0,0,0,6918
196,2023-04,Nevada,4123,0,5193,2525,369,344,0,196,0,0,0,196,216,66,0,196,2,0,0,196,0,0,196,354,95,22,196,0,0,0,13309
197,2023-04,New Hampshire,1206,4,6140,3556,455,0,60,197,0,2,0,197,0,7,0,197,95,4,6,197,0,0,197,0,1,0,197,0,0,0,11536
198,2023-04,New Jersey,0,0,8404,3677,982,0,0,198,0,0,0,198,0,0,0,198,0,0,0,198,0,0,198,81,41,4,198,1,0,3,13193
199,2023-04,New Mexico,779,0,6711,4144,569,422,0,199,5,1,0,199,357,297,3,199,57,2,0,199,0,0,199,85,37,5,199,1,1,0,13476
200,2023-04,New York,5224,2770,11156,12438,1366,255,0,200,0,1,1,200,22,47,6,200,44,70,2,200,1,3,200,275,276,18,200,8,9,2,33994
201,2023-04,North Carolina,18825,389,46040,11984,1388,1191,0,201,17,8,1,201,1588,907,9,201,822,155,4,201,2,3,201,41,12,3,201,5,1,0,83395
202,2023-04,North Dakota,575,3,2115,3021,163,140,0,202,0,0,1,202,47,70,0,202,3,3,0,202,0,0,202,2,2,0,202,0,0,0,6145
203,2023-04,Ohio,9427,353,23293,15181,1549,1284,0,203,4,1,0,203,1098,369,8,203,267,104,60,203,0,0,203,20,6,0,203,0,2,0,53026
204,2023-04,Oklahoma,3207,13,12767,8668,1360,937,4,204,23,10,1,204,1535,818,4,204,106,3,2,204,0,0,204,32,30,6,204,2,3,0,29531
205,2023-04,Oregon,6361,357,26529,16392,301,27,0,205,0,0,0,205,1,1,1,205,162,46,0,205,0,0,205,54,53,7,205,0,0,0,50292
206,2023-04,Pennsylvania,31299,0,43869,21576,47,0,360,206,0,0,0,206,0,0,0,206,726,83,0,206,0,0,206,0,0,0,206,0,0,0,97960
207,2023-04,Puerto Rico,0,0,4396,382,40,46,0,207,0,0,0,207,47,3,0,207,0,0,0,207,0,0,207,933,84,6,207,2,0,0,5939
208,2023-04,Rhode Island,0,0,1176,736,148,177,0,208,0,0,0,208,3,4,1,208,22,14,10,208,0,0,208,5,8,0,208,0,2,0,2306
209,2023-04,South Carolina,6034,635,10395,5517,737,523,1,209,8,2,0,209,693,256,3,209,266,11,8,209,0,0,209,7,6,1,209,0,0,0,25103
210,2023-04,South Dakota,980,19,2093,2740,191,155,0,210,1,0,0,210,98,66,1,210,4,1,7,210,0,0,210,5,13,0,210,0,0,0,6374
211,2023-04,Tennessee,16198,100,27862,16636,1935,0,0,211,0,0,0,211,2,0,0,211,103,6,1,211,0,0,211,0,0,0,211,0,0,0,62843
212,2023-04,Texas,25622,0,56795,28584,4022,3191,24,212,49,23,2,212,6282,2334,55,212,306,16,1,212,0,0,212,47,28,8,212,5,0,0,127394
213,2023-04,Utah,15136,55823,5118,4380,757,0,0,213,3,3,0,213,217,192,1,213,218,44,41,213,0,0,213,0,0,0,213,0,0,0,81933
214,2023-04,Vermont,0,0,1708,1881,105,132,2,214,2,1,0,214,5,14,1,214,2,0,1,214,0,0,214,3,2,0,214,0,0,0,3859
215,2023-04,Virgin Islands,27,23,20,5,0,0,0,215,0,0,0,215,0,0,0,215,0,0,0,215,0,0,215,4,0,0,215,0,0,0,79
216,2023-04,Virginia,427,194,25421,15125,3368,0,0,216,0,0,0,216,0,0,0,216,473,69,0,216,0,0,216,0,0,0,216,0,0,0,45077
217,2023-04,Washington,15817,374,23767,19992,24063,407,13,217,10,14,25,217,317,502,75,217,560,113,11,217,0,0,217,389,375,636,217,0,2,1,87463
218,2023-04,West Virginia,2690,212,4945,5480,272,358,18,218,7,0,0,218,586,459,0,218,27,1,0,218,0,0,218,10,3,0,218,0,0,0,15068
219,2023-04,Wisconsin,14239,897,19668,15193,1093,67,0,219,0,1,2,219,157,124,3,219,126,25,4,219,0,0,219,0,5,0,219,0,0,0,51604
220,2023-04,Wyoming,519,11,2275,2214,193,163,20,220,1,1,0,220,128,103,0,220,23,3,0,220,0,0,220,6,15,3,220,0,0,0,5678
221,2023-03,Alabama,14315,263,23132,15158,1314,1269,0,221,17,3,1,221,2564,1116,16,221,46,3,0,221,0,0,221,35,34,8,221,0,0,0,59294
222,2023-03,Alaska,354,7,3295,2610,397,221,0,222,1,0,0,222,136,95,2,222,29,15,0,222,0,0,222,0,1,0,222,1,0,0,7164
223,2023-03,Arizona,12965,1377,20940,10397,1772,1249,0,223,7,2,1,223,1446,503,5,223,260,22,0,223,0,0,223,7,1,2,223,0,1,0,50957
224,2023-03,Arkansas,4460,595,8827,6436,573,547,4,224,14,11,1,224,1280,918,3,224,0,0,0,224,0,0,224,7,12,4,224,0,0,0,23692
225,2023-03,California,25878,13200,40714,26473,5455,0,0,225,1,1,0,225,746,409,16,225,1731,927,82,225,0,0,225,8581,3392,626,225,116,51,0,128399
226,2023-03,Colorado,11466,5,24432,15658,2504,2464,0,226,0,0,0,226,0,0,0,226,340,46,0,226,0,0,226,0,0,0,226,0,0,0,56915
227,2023-03,Connecticut,9850,640,7098,2405,1076,0,5,227,0,0,0,227,0,0,0,227,0,0,0,227,0,0,227,627,196,87,227,0,0,0,21984
228,2023-03,Delaware,533,0,2596,1160,94,94,0,228,0,0,0,228,30,6,0,228,63,0,0,228,0,0,228,51,23,0,228,0,0,0,4650
229,2023-03,District of Columbia,1101,0,412,20,1,8,3,229,0,0,0,229,0,0,0,229,2,0,54,229,0,0,229,0,0,0,229,0,0,0,1601
230,2023-03,Florida,22358,0,65213,25801,4828,3351,0,230,16,6,0,230,4058,975,6,230,1495,138,4,230,0,0,230,308,204,67,230,58,41,0,128927
231,2023-03,Georgia,16978,0,22752,10535,1068,1032,0,231,16,9,1,231,2274,880,13,231,74,0,0,231,0,0,231,12,3,1,231,0,0,0,55648
232,2023-03,Guam,0,0,133,107,21,8,0,232,0,0,0,232,0,0,0,232,0,0,0,232,0,0,232,0,0,0,232,0,0,0,269
233,2023-03,Hawaii,2307,0,0,0,0,0,0,233,0,0,0,233,0,0,0,233,2,1,0,233,0,0,233,0,0,0,233,0,0,0,2310
234,2023-03,Idaho,7853,113,6539,5830,724,439,0,234,3,1,0,234,298,248,1,234,103,11,2,234,0,0,234,8,6,0,234,1,0,0,22180
235,2023-03,Illinois,449383,0,34238,14033,1661,0,0,235,0,0,0,235,0,0,0,235,0,0,0,235,0,0,235,0,0,0,235,0,0,0,499315
236,2023-03,Indiana,462,31395,26541,14706,2078,1247,13,236,2,1,1,236,961,392,24,236,87,9,0,236,0,0,236,39,28,7,236,2,2,0,77997
237,2023-03,Iowa,7412,8176,3578,3699,227,155,11,237,0,0,0,237,26,40,0,237,81,19,4,237,0,0,237,4,5,0,237,0,0,0,23437
238,2023-03,Kansas,777,6,7705,6440,790,504,0,238,2,1,0,238,524,247,2,238,91,21,0,238,0,0,238,3,7,0,238,1,0,0,17121
239,2023-03,Kentucky,859,323155,12713,9877,725,854,17,239,7,4,0,239,1743,1034,3,239,35,6,0,239,0,0,239,30,26,4,239,0,1,0,351093
240,2023-03,Louisiana,2514,1915,13598,7006,816,795,0,240,17,5,1,240,1052,511,13,240,0,0,0,240,0,0,240,14,6,3,240,0,0,0,28266
241,2023-03,Maine,646,6,4753,4071,407,306,2,241,0,2,0,241,67,54,1,241,22,2,2,241,0,0,241,5,5,1,241,0,0,0,10352
242,2023-03,Mariana Islands,0,0,6,8,0,6,0,242,0,0,0,242,0,0,0,242,0,0,0,242,0,0,242,0,0,0,242,0,0,0,20
243,2023-03,Maryland,16265,32,13403,6825,159,5,0,243,0,0,0,243,107,117,4,243,119,45,9,243,0,0,243,0,20,7,243,0,0,1,37118
244,2023-03,Massachusetts,9986,1,6309,3486,1651,343,5,244,0,1,0,244,10,20,3,244,3,0,0,244,0,0,244,36,29,5,244,0,0,0,21888
245,2023-03,Michigan,22414,6855,29457,20434,2576,1353,0,245,1,3,0,245,31,281,10,245,82,14,0,245,0,0,245,30,15,0,245,1,0,0,83557
246,2023-03,Minnesota,18971,42363,13594,13285,1195,791,0,246,3,0,0,246,194,181,3,246,116,29,3,246,0,0,246,16,12,1,246,0,0,0,90757
247,2023-03,Mississippi,3091,0,10954,6779,495,488,4,247,2,2,1,247,1610,814,8,247,18,1,0,247,0,0,247,6,5,2,247,0,0,0,24280
248,2023-03,Missouri,1082,148,23855,17769,2084,1483,2,248,8,3,1,248,1401,732,23,248,343,50,0,248,0,0,248,45,39,8,248,1,2,0,49079
249,2023-03,Montana,1252,0,5511,4888,438,441,6,249,2,2,0,249,422,465,0,249,31,16,0,249,0,0,249,8,7,2,249,2,3,0,13496
250,2023-03,Nebraska,6284,101,232,1899,28,7,0,250,0,0,0,250,2,28,0,250,18,16,0,250,0,0,250,0,0,0,250,0,0,0,8615
251,2023-03,Nevada,3169,0,6250,2791,450,422,0,251,2,0,0,251,309,86,1,251,1,2,0,251,0,0,251,413,144,26,251,0,0,0,14066
252,2023-03,New Hampshire,1247,3,6838,3567,493,0,34,252,0,0,0,252,0,8,0,252,147,11,9,252,0,0,252,0,0,0,252,0,0,0,12357
253,2023-03,New Jersey,0,0,10810,4653,1098,0,0,253,0,0,0,253,0,0,0,253,0,0,0,253,0,0,253,90,46,7,253,1,0,0,16705
254,2023-03,New Mexico,889,0,8550,4994,646,497,0,254,6,5,0,254,481,374,3,254,72,0,0,254,0,0,254,91,61,5,254,7,2,1,16684
255,2023-03,New York,6278,3154,13030,13570,1592,315,1,255,0,0,0,255,38,47,5,255,45,73,7,255,0,3,255,344,323,30,255,7,12,0,38874
256,2023-03,North Carolina,37018,643,10041,13772,1214,439,0,256,18,11,0,256,1979,1221,8,256,806,127,7,256,1,1,256,7,10,0,256,0,2,0,67325
257,2023-03,North Dakota,512,35,2456,3123,188,143,0,257,1,0,0,257,60,79,1,257,9,0,0,257,0,0,257,3,1,0,257,1,1,0,6613
258,2023-03,Ohio,10943,349,29772,17706,2057,1616,0,258,7,2,1,258,1445,526,4,258,278,78,123,258,0,0,258,25,11,0,258,1,0,0,64944
259,2023-03,Oklahoma,3544,10,14152,9540,1456,1115,4,259,28,11,1,259,1885,1074,5,259,428,2,0,259,0,0,259,33,29,8,259,0,2,0,33327
260,2023-03,Oregon,7312,391,32266,17703,0,37,8,260,0,0,0,260,0,0,0,260,215,53,0,260,0,0,260,0,0,0,260,0,0,0,57985
261,2023-03,Pennsylvania,41187,0,54232,25246,31,0,403,261,0,0,0,261,0,0,0,261,860,105,1,261,0,0,261,0,0,0,261,0,0,0,122065
262,2023-03,Puerto Rico,0,0,4768,382,60,43,0,262,1,0,0,262,40,8,1,262,0,0,0,262,0,0,262,1036,75,3,262,3,0,0,6420
263,2023-03,Rhode Island,0,0,1299,793,133,185,0,263,0,0,0,263,0,0,1,263,22,13,12,263,0,0,263,10,10,2,263,0,1,0,2481
264,2023-03,South Carolina,8300,923,13880,6899,871,619,1,264,7,1,1,264,897,374,2,264,245,23,26,264,0,0,264,11,6,0,264,0,0,0,33086
265,2023-03,South Dakota,1089,9,2611,3330,201,195,0,265,0,0,0,265,91,87,0,265,9,4,1,265,0,0,265,13,29,1,265,0,1,0,7671
266,2023-03,Tennessee,18633,367,32348,18569,2001,0,0,266,0,0,0,266,0,0,0,266,87,2,1,266,0,0,266,0,0,0,266,0,0,0,72008
267,2023-03,Texas,32277,0,67368,32194,4370,3639,1,267,51,31,3,267,8425,3093,75,267,276,13,0,267,0,0,267,50,40,3,267,3,3,0,151915
268,2023-03,Utah,18689,57417,6476,5263,835,0,0,268,9,2,3,268,283,275,2,268,232,54,35,268,0,0,268,0,0,0,268,0,0,0,89575
269,2023-03,Vermont,0,0,2172,1958,153,132,0,269,3,3,1,269,8,18,1,269,0,0,0,269,0,0,269,4,10,0,269,0,0,0,4463
270,2023-03,Virgin Islands,133,101,43,6,0,2,0,270,0,0,0,270,0,0,0,270,0,0,0,270,0,0,270,4,0,0,270,0,0,0,289
271,2023-03,Virginia,424,203,28577,16656,3867,0,0,271,0,0,0,271,0,0,0,271,582,58,1,271,0,0,271,0,0,0,271,0,0,0,50368
272,2023-03,Washington,17537,362,26460,22044,26896,400,14,272,0,21,28,272,448,792,94,272,590,105,19,272,0,0,272,580,499,689,272,0,3,4,97585
273,2023-03,West Virginia,3686,233,6697,6782,386,469,33,273,3,4,0,273,791,670,0,273,37,10,0,273,0,0,273,8,9,0,273,0,0,0,19818
274,2023-03,Wisconsin,17148,797,23317,17653,1293,70,0,274,0,0,2,274,178,148,8,274,163,27,2,274,0,0,274,0,5,0,274,0,0,0,60811
275,2023-03,Wyoming,551,6,2705,2411,230,152,6,275,1,2,0,275,144,147,0,275,20,8,0,275,0,0,275,12,17,1,275,0,1,0,6414
276,2023-02,Alabama,10966,172,22128,13370,1209,1269,0,276,16,10,0,276,2922,1177,9,276,55,6,0,276,0,0,276,17,18,4,276,0,0,0,53348
277,2023-02,Alaska,167,35,2607,2025,312,182,0,277,0,0,0,277,127,94,0,277,32,8,0,277,0,0,277,1,2,3,277,0,0,0,5595
278,2023-02,Arizona,8930,1676,18576,8692,1538,1152,0,278,13,3,4,278,1537,561,7,278,234,19,0,278,0,0,278,10,4,1,278,1,1,1,42960
279,2023-02,Arkansas,1981,276,7850,6003,469,588,5,279,6,8,1,279,1410,1024,2,279,0,0,0,279,0,0,279,6,3,2,279,0,1,0,19635
280,2023-02,California,21763,10233,36098,21837,4641,0,0,280,1,1,0,280,692,398,23,280,1760,786,149,280,0,0,280,7814,2984,600,280,117,49,2,109948
281,2023-02,Colorado,8940,18,19318,11729,1886,1921,0,281,0,0,0,281,0,0,0,281,273,38,1,281,0,0,281,0,0,0,281,0,0,0,44124
282,2023-02,Connecticut,8538,548,5941,1937,997,0,1,282,0,0,0,282,0,0,0,282,0,0,0,282,0,0,282,518,149,75,282,0,0,0,18704
283,2023-02,Delaware,615,0,2325,1005,90,82,0,283,0,1,0,283,23,13,0,283,99,0,0,283,0,0,283,82,12,3,283,0,0,0,4350
284,2023-02,District of Columbia,885,0,307,16,2,3,6,284,0,0,0,284,0,0,0,284,7,0,83,284,0,0,284,0,0,0,284,0,0,0,1309
285,2023-02,Florida,19584,0,60511,22852,4587,3049,0,285,3,1,1,285,4671,1080,11,285,1361,100,2,285,0,0,285,251,188,67,285,43,40,0,118402
286,2023-02,Georgia,15422,0,21324,9576,1028,1002,0,286,28,6,0,286,2680,956,15,286,55,1,0,286,0,0,286,13,7,0,286,0,1,2,52116
287,2023-02,Guam,0,0,148,69,12,5,0,287,0,0,0,287,0,0,0,287,0,0,0,287,0,0,287,0,0,0,287,0,0,0,234
288,2023-02,Hawaii,1722,0,0,0,0,0,0,288,0,0,0,288,0,0,0,288,0,1,0,288,0,0,288,0,0,0,288,0,0,0,1723
289,2023-02,Idaho,7686,43,5631,4694,621,372,0,289,5,1,0,289,341,324,0,289,56,11,2,289,0,0,289,13,11,0,289,0,0,0,19811
290,2023-02,Illinois,372638,0,27357,10907,1103,0,0,290,0,0,0,290,0,0,0,290,0,0,0,290,0,0,290,0,0,0,290,0,0,0,412005
291,2023-02,Indiana,347,26332,24114,12607,1765,1204,8,291,6,2,0,291,1148,443,22,291,49,1,0,291,0,0,291,41,25,2,291,2,2,0,68120
292,2023-02,Iowa,5950,5479,3022,2825,199,112,5,292,0,1,1,292,37,35,1,292,54,12,1,292,0,0,292,2,3,0,292,0,0,0,17739
293,2023-02,Kansas,839,2,7396,5821,732,540,0,293,1,2,0,293,625,281,6,293,82,19,0,293,0,0,293,3,17,1,293,1,1,0,16369
294,2023-02,Kentucky,690,270430,12761,8864,662,969,4,294,7,5,0,294,2172,1257,4,294,29,7,0,294,0,0,294,16,18,1,294,5,1,0,297902
295,2023-02,Louisiana,1674,1183,12585,6683,756,702,0,295,15,5,0,295,1341,608,10,295,0,0,0,295,0,0,295,16,10,8,295,0,0,0,25596
296,2023-02,Maine,522,2,4018,3366,321,242,0,296,0,0,0,296,90,64,1,296,35,8,1,296,0,0,296,3,0,1,296,0,0,0,8674
297,2023-02,Mariana Islands,0,0,15,5,0,0,0,297,0,0,0,297,0,0,0,297,0,0,0,297,0,0,297,0,0,0,297,0,0,0,20
298,2023-02,Maryland,13140,29,12686,5806,138,7,0,298,1,1,0,298,118,87,2,298,102,25,5,298,0,0,298,0,20,3,298,0,0,1,32171
299,2023-02,Massachusetts,8895,0,5596,2764,1417,301,2,299,0,0,2,299,11,19,2,299,0,0,0,299,0,0,299,30,29,9,299,0,1,0,19078
300,2023-02,Michigan,17577,5731,24124,15758,2175,1042,0,300,1,2,1,300,22,263,9,300,133,6,0,300,0,0,300,35,10,0,300,2,0,0,66891
301,2023-02,Minnesota,12512,32642,10910,9693,1033,605,0,301,0,2,0,301,187,203,4,301,86,19,0,301,0,0,301,8,13,2,301,1,2,0,67922
302,2023-02,Mississippi,2972,0,10674,6743,481,575,0,302,9,9,2,302,2021,914,4,302,13,1,0,302,0,0,302,4,2,0,302,0,2,1,24427
303,2023-02,Missouri,758,96,21445,15486,1910,1491,3,303,12,4,0,303,1729,879,9,303,359,41,4,303,0,0,303,67,63,7,303,2,5,0,44370
304,2023-02,Montana,920,0,4166,3859,330,353,8,304,3,3,0,304,393,454,1,304,33,3,0,304,0,0,304,4,10,0,304,0,0,0,10540
305,2023-02,Nebraska,4840,105,223,1771,33,12,0,305,0,0,0,305,4,32,0,305,29,7,1,305,0,0,305,0,0,0,305,0,0,0,7057
306,2023-02,Nevada,2537,0,5046,2174,362,316,0,306,1,0,0,306,340,84,1,306,0,0,0,306,0,0,306,395,152,23,306,0,0,0,11431
307,2023-02,New Hampshire,989,0,6241,3109,437,0,28,307,0,5,0,307,0,5,0,307,103,7,1,307,0,0,307,0,1,0,307,0,0,0,10926
308,2023-02,New Jersey,0,0,8541,3731,936,0,0,308,0,0,0,308,0,0,0,308,2,1,0,308,0,0,308,68,60,5,308,2,0,1,13347
309,2023-02,New Mexico,661,0,7439,4251,645,487,0,309,9,2,0,309,586,482,1,309,5,2,0,309,0,0,309,88,63,3,309,1,0,0,14725
310,2023-02,New York,5128,2509,10597,10952,1292,277,0,310,1,0,0,310,45,40,4,310,39,60,3,310,0,4,310,289,240,15,310,4,6,0,31505
311,2023-02,North Carolina,33159,223,1745,12607,1103,336,0,311,18,14,0,311,2355,1334,9,311,736,116,22,311,1,0,311,1,5,0,311,1,0,0,53785
312,2023-02,North Dakota,609,4,2174,2472,153,138,0,312,0,0,0,312,73,87,2,312,13,2,0,312,0,0,312,6,3,0,312,0,0,0,5736
313,2023-02,Ohio,8115,270,28191,15172,1813,1510,0,313,3,7,0,313,1887,660,4,313,255,87,78,313,0,0,313,10,11,0,313,1,4,0,58078
314,2023-02,Oklahoma,2338,5,13503,9022,1488,1170,0,314,26,18,1,314,2164,1153,8,314,343,3,0,314,0,0,314,25,24,4,314,0,2,1,31298
315,2023-02,Oregon,6262,411,24857,12697,0,10,2,315,0,0,0,315,0,0,0,315,136,35,1,315,0,0,315,0,0,0,315,0,0,0,44411
316,2023-02,Pennsylvania,35314,0,47212,21088,35,0,354,316,0,0,0,316,0,0,0,316,725,98,1,316,0,0,316,0,0,0,316,0,0,0,104827
317,2023-02,Puerto Rico,0,0,4019,320,47,45,0,317,0,0,0,317,35,1,0,317,0,0,0,317,0,0,317,851,80,6,317,2,2,0,5408
318,2023-02,Rhode Island,0,0,1164,807,184,162,0,318,0,0,0,318,1,1,0,318,20,6,6,318,0,0,318,8,8,2,318,0,0,0,2369
319,2023-02,South Carolina,7041,927,13628,6499,770,637,0,319,6,3,0,319,1202,400,5,319,225,16,13,319,0,0,319,6,1,3,319,0,0,0,31382
320,2023-02,South Dakota,726,1,2299,2590,177,174,0,320,1,0,0,320,144,145,0,320,2,0,0,320,0,0,320,10,8,0,320,0,0,0,6277
321,2023-02,Tennessee,17084,162,31754,16829,1961,0,0,321,0,0,0,321,1,0,0,321,106,1,0,321,0,0,321,0,0,0,321,0,0,0,67898
322,2023-02,Texas,26191,0,63700,29634,4277,3689,6,322,71,24,5,322,9417,3255,63,322,233,3,1,322,0,0,322,38,37,8,322,0,1,0,140653
323,2023-02,Utah,11362,51603,5255,4086,658,0,0,323,9,5,0,323,291,278,0,323,221,47,38,323,0,0,323,0,0,0,323,0,0,0,73853
324,2023-02,Vermont,0,0,1861,1822,109,118,0,324,1,4,0,324,3,6,2,324,0,0,0,324,0,0,324,4,5,1,324,0,0,0,3936
325,2023-02,Virgin Islands,82,65,78,4,0,0,0,325,0,0,0,325,0,0,0,325,0,0,0,325,0,0,325,8,1,0,325,0,0,0,238
326,2023-02,Virginia,327,178,27299,15238,3617,0,0,326,0,0,0,326,0,0,0,326,491,67,1,326,0,0,326,0,0,0,326,0,0,0,47218
327,2023-02,Washington,16464,374,17983,12653,7015,157,12,327,5,11,8,327,348,585,37,327,566,88,21,327,0,0,327,374,362,249,327,0,1,2,57315
328,2023-02,West Virginia,2831,70,6187,5669,319,540,0,328,4,3,0,328,1024,804,5,328,13,4,3,328,0,0,328,12,10,0,328,0,0,0,17498
329,2023-02,Wisconsin,17120,691,19720,12896,1100,62,0,329,0,1,2,329,164,149,8,329,115,29,1,329,0,0,329,0,3,0,329,0,0,0,52061
330,2023-02,Wyoming,435,19,2103,1861,163,146,5,330,0,0,0,330,173,134,2,330,14,5,0,330,0,0,330,6,2,2,330,0,0,0,5070
331,2023-01,Alabama,13130,229,20028,13674,1403,1042,0,331,12,8,2,331,2215,1004,7,331,74,0,0,331,0,0,331,35,26,11,331,1,1,0,52902
332,2023-01,Alaska,269,25,2406,1779,323,167,0,332,2,1,0,332,92,60,2,332,22,4,0,332,0,0,332,0,1,4,332,0,0,0,5157
333,2023-01,Arizona,8875,1389,17744,8275,1763,997,0,333,9,6,1,333,1211,453,6,333,232,26,2,333,0,0,333,9,3,0,333,1,1,0,41003
334,2023-01,Arkansas,1944,272,6484,6290,485,405,6,334,13,6,0,334,979,750,2,334,0,0,0,334,0,0,334,7,2,0,334,1,2,0,17648
335,2023-01,California,21900,10343,35181,21735,4949,0,0,335,0,0,0,335,621,329,31,335,1444,1044,184,335,0,0,335,7665,3009,611,335,77,36,0,109159
336,2023-01,Colorado,7464,11,18373,11230,2031,1668,0,336,0,0,0,336,0,0,0,336,304,54,4,336,0,0,336,0,0,0,336,0,0,0,41139
337,2023-01,Connecticut,8334,2849,5842,1922,2514,0,2,337,0,0,0,337,0,0,0,337,0,0,0,337,0,0,337,544,169,199,337,0,0,0,22375
338,2023-01,Delaware,434,0,2231,1081,86,61,0,338,0,0,0,338,15,10,0,338,68,0,0,338,0,0,338,99,13,1,338,0,0,0,4099
339,2023-01,District of Columbia,960,1,326,13,0,4,10,339,0,0,0,339,0,0,0,339,2,0,46,339,0,0,339,0,0,0,339,0,0,0,1362
340,2023-01,Florida,19460,0,58648,22950,4883,2827,0,340,10,5,1,340,3726,898,7,340,1426,117,3,340,0,0,340,338,164,53,340,54,42,0,115612
341,2023-01,Georgia,16453,0,18081,9451,997,785,0,341,19,4,0,341,2011,706,17,341,72,0,0,341,0,0,341,16,4,0,341,0,1,0,48617
342,2023-01,Guam,0,0,188,79,19,6,0,342,0,0,0,342,0,0,0,342,0,0,0,342,0,0,342,0,0,0,342,0,0,0,292
343,2023-01,Hawaii,1847,0,0,0,0,0,0,343,0,0,0,343,0,0,0,343,1,0,0,343,0,0,343,0,0,0,343,0,0,0,1848
344,2023-01,Idaho,6159,69,5234,4415,649,265,0,344,1,1,0,344,286,246,0,344,91,13,0,344,0,0,344,15,15,0,344,0,0,0,17459
345,2023-01,Illinois,480752,0,28370,14140,1715,0,0,345,0,0,0,345,0,0,0,345,0,0,0,345,0,0,345,0,0,0,345,0,0,0,524977
346,2023-01,Indiana,372,32711,22825,12560,1912,1092,3,346,6,1,0,346,781,302,16,346,43,1,0,346,0,0,346,34,28,4,346,0,1,0,72692
347,2023-01,Iowa,6740,6768,2527,2790,193,92,11,347,0,0,0,347,30,22,3,347,51,20,3,347,0,0,347,3,2,0,347,0,0,0,19255
348,2023-01,Kansas,1315,403,6507,5577,708,417,0,348,3,1,3,348,502,225,5,348,81,12,3,348,0,0,348,6,6,1,348,1,0,0,15776
